doi;author;title;year;abstract;journal
10.1075/sl.22054.jac;Guillaume Jacques;Simulative derivations in crosslinguistic perspective and their diachronic sources;2023;This article deals with simulative derivations, meaning ‘pretend (to be) X’, where X stands for a verb or a noun. It shows that these derivations have three main origins: incorporation, denominal derivation and combination of reflexive and causative. It also systematically discusses the corresponding analytic constructions.;STUDIES IN LANGUAGE
10.1075/sl.41.1.01pop;Gergana Popova;Constructions, grammatical status and morphologization;2017;This paper critically explores the question of what it means for a construction to be grammatical. The paper engages with some of the observations made in the grammaticalization literature, that elements in grammatical constructions undergo morphologization, and aims to show that grammatical status and morphologization need not be aligned. A number of parameters along which the grammatical status of a multiword expression can vary are proposed and data illustrating different aspects of these parameters are discussed in detail. The data are used to argue that grammatical status is complex and multifaceted and linked not only to the formal properties of a construction, but also to its semantics and the relationship it has with other grammatical forms (e.g. inflected forms) in a given language.;STUDIES IN LANGUAGE
10.1075/sl.41.1.02wid;"Manuel Widmer; Marius Zemp";The epistemization of person markers in reported speech;2017;Egophoricity is a cross-linguistically rare grammatical phenomenon. While numerous descriptive studies have substantially improved our synchronic understanding of the category in recent years, we are still largely ignorant of the diachronic origins of egophoricity systems. In this article, we address this gap and discuss a diachronic process that transforms person agreement markers into egophoricity markers. Based on evidence from three Tibeto-Burman languages, we reconstruct the diachronic transformation and argue that the process starts out in reported speech clauses once the direct construal of the predicate is generalized. This generalization allows for the functional reanalysis of first and third person markers as egophoric and allophoric markers, while second person markers become functionally obsolete. Once person markers have undergone an epistemization in reported speech clauses, the innovative epistemic system is extended to simple declarative and interrogative clauses, where it gradually replaces the conservative person agreement system.;STUDIES IN LANGUAGE
10.1075/sl.41.1.03lan;Yury Lander;Nominal complex in West Circassian: Between morphology and syntax;2017;The paper presents a description and an analysis of the nominal complex, a peculiar construction which includes a noun and its modifiers, in West Circassian, a polysynthetic language of the Northwest Caucasian family. The nominal complex shows properties of a single word and tends to follow the template proposed for the word in West Circassian. However, its parts may themselves have a complex structure based on a similar template. This is argued to result from a principle that requires these subparts to be interpreted without appealing to a broader morphological context. In addition, the nominal complex may contain complex syntactic constituents as its proper parts. It is shown that the nominal complex in West Circassian is currently undergoing demorphologization and syntacticization.;STUDIES IN LANGUAGE
10.1075/sl.41.1.04and;Torben Andersen;Clause-internal antitopics in Berta, a Nilo-Saharan verb-second language;2017;This article deals with clausal constituent order and dislocation constructions in Berta, a Nilo-Saharan language with indicative clauses being verb-second. The preverbal slot is occupied by either an unmarked NP which may have any or no grammatical relation to the verb, a focus constituent, or a particular function word. This slot may be empty, but in that case it implies a zero third person referent. In addition to left-dislocated NPs, which are clause-external and which are resumed pronominally clause-internally, in some cases by zero, Berta also has a construction in which an NP is right-dislocated but remains inside the clause. This “antitopic” is marked by a preposition, and it has a clause-internal pronominal antecedent which may be zero and which is either a subject, an object or an adverbial. The clause-internal status of the antitopic is evidenced by the fact that it may be followed by certain other clause-internal constituents.;STUDIES IN LANGUAGE
10.1075/sl.41.1.05van;"J?rgen Bohnemeyer; Robert D. Van Valin";The macro-event property and the layered structure of the clause;2017;We ask whether there is a “macro-event phrase,” a uniform level of syntax at which complex scenarios may be described as single events under the Macro-Event Property (MEP). The MEP is a form-meaning mapping property that constrains the compatibility of event descriptions with time-positional modifiers. An examination of English infinitival complements, Ewe serial verb constructions, and Japanese converb constructions suggests that the putative crosslinguistic “macro-event phrase” is the verbal core of the Layered Structure of the Clause theory of Role and Reference Grammar. Across languages, simple cores necessarily have the MEP, whereas complex cores have it if and only if they are integrated by ‘cosubordinate’ nexus, defined as a symmetric union of two cores that together behave like a single core. We furthermore argue that this connection between core cosubordinations and the MEP may help explain why cosubordinate cores seem to always share an argument through control.;STUDIES IN LANGUAGE
10.1075/sl.41.1.06mau;Simone Mauri;A typological analysis of the Chained-Aorist construction in Ayt Atta Tamazight (Berber);2017;Clause-linking mechanisms are subject to cross-linguistic variation. As far as non-subordinate clauses are concerned, any combination of two clauses may show two predicates mutually equal or different in terms of finiteness: these are known as co-ranking and clause-chaining structures, respectively (Longacre 2007:?375). Clause-chaining constructions show two structural possibilities, namely medial-final and initial-medial chaining, depending on whether the more-finite verb follows or precedes the less-finite one. Clause-chaining constructions are found in unrelated language families scattered across the globe, including Afroasiatic (Longacre 1990). However, the existing typological literature on the topic has totally neglected Berber, another Afroasiatic language. This work focuses on a clause-linking strategy found in Ayt Atta Tamazight (Berber, henceforth AAT) and in other Berber languages, the so-called Chained-Aorist construction (henceforth C-AOR). Stemming from my fieldwork on AAT, this paper provides an innovative typological analysis of C-AOR, analysing it in terms of initial-medial clause chaining.;STUDIES IN LANGUAGE
10.1075/sl.41.1.07yod;Brendon Yoder;Bakker & Haspelmath, (eds), 2013. Languages across boundaries: Essays in memory of Anna Siewierska;2017;;STUDIES IN LANGUAGE
10.1075/sl.41.1.08hoe;Elliott M. Hoey;Deppermann & G?nthner, (eds.), 2015. Temporality in Interaction;2017;;STUDIES IN LANGUAGE
10.1075/sl.21065.del;Scott DeLancey;Copula to negator: Grammaticalization of the copula #ni  in Tibeto-Burman languages;2022;Van der Auwera & Vossen (2017) identify an intriguing shift from a copula to a negative marker in the Tibeto-Burman Kiranti group, and discuss it as a possible example of Jespersen’s Cycle. This paper traces a fuller history of the copula #ni, and presents an account of its association with negation, which is attested in several other Tibeto-Burman languages besides Kiranti. In most Tibeto-Burman languages the equational copula is “optional”, occurring in affirmative sentences only with a contrastive or emphatic sense. For this reason copulas often develop into sentence-final stance markers. Since negation is morphologically marked on verbs, a negated equational sentence requires an overt copula which can be negated. This paper presents data showing how this association of the presence of a copula with negation has resulted in the negative sense becoming associated with and, in a few cases, becoming the direct meaning of the erstwhile copula.;STUDIES IN LANGUAGE
10.1075/sl.20009.vaf;Ghazaleh Vafaeian;Progressives in present and past;2022;This study investigates the relationship between progressive patterns and present and past time reference. First, it looks at the shared distribution of more than 90 progressives in two parallel corpora and discusses the characteristics of these contexts. It is shown that while progressives are used for dramatic and topical events in the present, they are typically used as backgrounding, supportive material in the past. Second, it is shown that progressives generally have more occurrences in contexts with present time reference than past, this is especially true for progressives with many uses, i.e. more grammaticalized progressives. And third, a number of progressives temporally restricted are presented. Two historical explanations for these restrictions are provided, both of which result from the higher frequency of present uses over past.;STUDIES IN LANGUAGE
10.1075/sl.21082.hol;Axel Holvoet;A hitherto unnoticed type of verb-framed construction in Lithuanian and the typology of event: conflation;2022;"The article starts out from a Lithuanian construction denoting achievement of an excessive value of some parameter of an incremental event. It is verb-framed, that is, the main-clause verb denotes motion along a path towards a normative value of the parameter involved. Its implications for our understanding of the Talmyan typology of event conflation are discussed. Event conflation in the domains of spatial motion and change of state has received most attention in the literature; differences in saliency and elaboration, and the importance of constraints on the lexicalization of path (result) and manner, have been pointed out. The Lithuanian verb-framed constructions discussed here are, however, similar to those in the domain of ‘temporal contouring’ in that they involve an incremental path superimposed on the path-to-result lexicalized in the embedded predicate. This extension beyond the core domains of spatial motion and change of state represents another dimension of the Talmyan typology, largely overlooked until now.";STUDIES IN LANGUAGE
10.1075/sl.22004.kru;"Nicole Kruspe; Asifa Majid";The linguistics of odour in Semaq Beri  and Semelai, two Austroasiatic languages  of the Malay Peninsula;2022;There is a long history presuming smell is not expressible in language, but numerous studies in recent years challenge this presupposition. Large smell lexica have been reported around the world thereby showing high lexical codability in this domain. Psycholinguistic studies likewise find smell can be described with relatively high agreement, demonstrating high efficient codability. Often the two go hand-in-hand: languages with high lexical codability also display high efficient codability. This study compares two Austroasiatic (Aslian) languages – Semaq Beri and Semelai – previously shown to diverge in their efficient codability for smell: Semaq Beri showed relatively high efficient codability, whereas Semelai did not. Despite this, we demonstrate that both languages have high lexical codability, i.e., large lexica of basic smell terms. This seems to be a feature of the Aslian language family, suggesting a long-standing preoccupation with odours. More generally, the dissociation between lexical and efficient codability suggests a more nuanced approach towards linguistic expressibility is necessary.;STUDIES IN LANGUAGE
10.1075/sl.21085.zha;Shuya Zhang;The history of the polyfunctional ??: jij: 1  in Tangut: How did the accusative/genitive syncretism come about?;2022;"This paper focuses on the history of a polyfunctional case marker ?? jij1 in Tangut, an extinct Rgyalrongic language (Sino-Tibetan). This versatile case morpheme is a typological rarity of maximum syncretism among several abstract case functions, including differential object marking, the genitive, and the oblique (which overlaps with the dative). For one thing, accusatives originating from datives or spatial sources are rarely found with additional genitive functions; for another, reported instances of accusative/genitive syncretism seldom include other functions. The principal hypothesis of this paper is that the Tangut ?? jij1 may be the result of multiple grammaticalization processes stemming from a proto-locative source. These processes can be subsumed under two pathways, one leading from an allative to an accusative, with an intermediate oblique stage, and the other from a locative to a genitive. Although both of these development pathways are frequently attested, the Tangut ?? jij1 remains a typological rarity due to their superposition.";STUDIES IN LANGUAGE
10.1075/sl.21008.lou;Dana Louagie;Multiple construction types for nominal expressions in Australian languages: Towards a typology;2022;This paper explores the rich diversity in structural possibilities that are available for (simple) nominal expressions in Australian languages. First, I identify a number of construction types found across a 50 language sample, which may be recognised by using a restricted set of parameters. I show that an important factor is whether a given parameter (such as word order) is generalised or displayed only by some word classes. Second, I develop a four-way typology based on how the construction types cluster in individual languages. Two types are described to some extent in the literature, but I provide a more detailed characterisation: one mostly has flexible, non-phrasal expressions and the other mostly rigid noun phrases. The other two types have not been described as such. One mostly has flexible phrases, which combine internal flexibility with phrasal case marking, and the other has distinct construction types depending on the type of modifier.;STUDIES IN LANGUAGE
10.1075/sl.20053.hen;"Roni Henkin; Letizia Cerqueglini";Spatial prepositions min and ?an  in Traditional Negev Arabic;2022;"The Arabic prepositions min and ?an in their prototypical spatial use relate to the Source domain, translating as ‘(away) from’. In many contemporary dialects ?an is absent or limited to secondary, non-spatial meanings. In Traditional Negev Arabic, however, both prepositions are used complementarily. The proto-scene of ablative min is a Figure (F) exiting from a 3-dimensional Ground (G)-source, with ‘containment’ and ‘boundary-crossing’ typical components of the scene. The preposition ?an prototypically fulfils a separative function, denoting separation from a Source with no relevance to dimensions, and has developed secondary modal functions. Both also have perlative functions and may appear in static scenes. Only min heads prepositional complexes, where it typically restores the nominal origin of the following element as a bounded region. So ‘min behind the house’ may denote ‘in the back zone of the house’; these complexes characterize multiple axes, when F crosses G’s path.";STUDIES IN LANGUAGE
10.1075/sl.21052.sch;Dineke Schokkin;Verbal number in Idi;2022;"This paper provides a first description of verbal number in Idi, a language of the Pahoturi River family spoken in Western Province, Papua New Guinea. Idi shows an intricate system of marking verbal number, evident in verb stems and two sets of suffixes occurring in different positions on the verb, based on a distinction between nonplural (1 or 2) versus plural (more than 2). Verbs also agree in person and number with core arguments; this system of nominal number is distinguishing singular (1) from nonsingular (more than 1). Elements from the two systems are combined to arrive at composite number values for both events and participants. In addition, verbal number interrelates with a lexical aspectual distinction of punctual/telic versus durative/atelic, manifesting on verb stems and in inflectional patterns. The paper provides evidence for the thesis that verbal number in Idi is not merely lexically determined, but largely inflectional.";STUDIES IN LANGUAGE
10.1075/sl.21071.zha;"Fangqiong Zhan; Haihua Pan";The development of the Chinese V de O cleft construction: A constructional approach;2022;This paper addresses the development of the Chinese V de O cleft construction, and how the cleft constructional network was developed in the history of Chinese. It is argued that V de O clefts emerged in the 13th century which was about 300 years later than VP de clefts. A key factor in their development is the use in Middle Chinese of relative clause in post-copula position. We argue that the emergence of V de O clefts also involved analogization to the extant VP de clefts as well as deferred equatives. Once V de O clefts occurred, they were recruited into the cleft network as a subschema, resulting in the schematic network being augmented and expanded. This study is a contribution to the developing field of constructionalization by making more explicit the way how nodes are created in a constructional network and how the network is reorganized and expanded.;STUDIES IN LANGUAGE
10.1075/sl.21017.wan;Sheng-Fu Wang;Markedness and voicing gaps in stop  and fricative inventories;2022;This study investigates the hypothesis that marked sounds are more likely to be gaps in a sound inventory. A gap is defined as an absence of an [? voice] stop or fricative when the [?? voice] counterpart exists. Different formulations of markedness are tested and evaluated on whether they label the gaps as more marked than attested sounds. Results show an overall success of markedness based on typological attestedness of sounds in labeling gaps as more marked. However, the success of markedness based on aerodynamics and cross-linguistic phonological processes is limited to stops and fricatives, respectively. Analyses also show that gaps in attested inventories are more likely to be marked than gaps from randomized artificial inventories. This discrepancy between attested and artificial inventories shows how markedness, feature economy, and symmetry interact in shaping sound systems of human languages.;STUDIES IN LANGUAGE
10.1075/sl.21047.hea;"Jeffrey Heath; Vadim Dyachkov";Dogon pseudo-subjects with or without true subjects;2022;Dogon pseudo-subjects are bare meteorological, temporal-environmental, and partonymic nouns of low referentiality/specificity that occur in fixed noun-verb collocations. The pseudo-subject controls the choice of verb in all cases, but it fails to behave like a true subject in linear position, in a quotative-subject construction, or in pronominal-subject agreement. The pseudo-subject is the sole nominal in these meteorological and temporal collocations, but in partonymic collocations it co-occurs with a true subject denoting the possessor-experiencer. The latter has all of the clear subject properties except controlling the choice of verb. Pseudo-subjects have some similarities with, but are distinct from, a range of typologically familiar phenomena including impersonal subjects, direct objects, possessums stranded by possessor raising, East Asian-style second subjects or post-topic subjects, incorporated nouns, and adverbial adjuncts. They can be classified as pseudo-incorporated nominals if this category is broad enough to include subject-like as well as object-like nominals. The relevant constructions are easily modelled in construction grammars, but not in arboreal syntax.;STUDIES IN LANGUAGE
10.1075/sl.20060.mcd;Bradley McDonnell;Universal quantifiers, focus,  and grammatical relations in Besemah;2022;"This article describes adverbial universal quantification in Besemah, a little-described Malayic language of southwest Sumatra, and how the syntactic position of the quantifier relates to grammatical relations and information structure. Given previous descriptions of the relationship between quantifiers and grammatical relations, especially in western Austronesian languages (e.g., Kroeger 1993; Musgrave 2001), Besemah presents a unique system of universal quantification wherein adverbial universal quantifiers place severe restrictions on which arguments can be quantified. I argue that these restrictions are fundamentally different than those described as ‘quantifier float’ in other languages, but they are not incidental. Instead, these restrictions can be explained by the fact that the adverbial universal quantifier also marks focus in Besemah.";STUDIES IN LANGUAGE
10.1075/sl.21006.bec;Israela Becker;It’s all about the sentential construction: Lexicalization of complete mono-clausal sentences into words – Evidence from Hebrew;2022;Cross-linguistically, very few complete sentences, as opposed to a myriad of phrases, lexicalize to become words. I here offer an account for this skewed distribution, along the lines of Construction Grammar, by analyzing a set of mono-clausal sentences in Hebrew which have indeed become – or are on the verge of becoming – words. I adopt the distinction between categorical and thetic propositions, and show that only the latter can evolve into words. A thetic – unlike a categorical – proposition, much like a verb-phrase, enables a tight semantic bonding between its components to form an ‘interpretatively cohesive’ unit, which may lead to semantic change. An evaluative thetic – unlike a categorical – proposition is comment-like, hence ‘semantically-incomplete’, and in need of a topic from prior discourse to predicate on, which may lead to a change in grammatical status. All verb-phrases meet these two criteria but only few sentences do, hence, I argue, the skewed distribution of sources from which new words evolve.;STUDIES IN LANGUAGE
10.1075/sl.20068.bos;Tom Bossuyt;Concessive conditionals beyond Europe: A typological survey;2022;The present study is concerned with complex sentences known as concessive conditionals from a functional-typological perspective. It examines the coding strategies used in the protasis of the three subtypes of concessive conditionals – viz. scalar, alternative, and universal concessive conditionals – in a global sample of 17 languages, thus complementing a previous study of their formal properties in European languages (Haspelmath & K?nig 1998). The results include some coding strategies which are unattested in European languages and suggest that Haspelmath & K?nig’s division between languages which mark the three subtypes uniformly and languages which mark them differentially is too simplistic, there being at least four overall marking patterns rather than two. Although these results are only preliminary in nature, they do look promising for future research, which should be based on a larger and more strictly stratified sample.;STUDIES IN LANGUAGE
10.1075/sl.21038.tar;"Piia Taremaa; Anetta Kopecka";Manner of motion in Estonian: A descriptive account of speed;2022;Recent decades have witnessed an increasing interest in motion events resulting in thorough knowledge about expressions of manner. However, the individual dimensions of manner of motion have been investigated less extensively. In this study, we focus on one particular dimension of manner: speed. By analysing the Estonian language and applying corpus methods, we show that speed is one of the core dimensions of manner. In Estonian, speed can be expressed with motion verbs and various types of manner modifiers. Speed modifiers can have a function of compensation (providing information that is not present in the verb), specification (providing additional details), and/or intensification (strengthening the meaning conveyed by the verb). Moreover, compared to slow motion, the expression of fast motion in modifiers is more frequent and more diverse in terms of semantic distinctions and morphosyntactic realisations. Drawing on these results, we frame a hypothesis of the fast-over-slow bias.;STUDIES IN LANGUAGE
10.1075/sl.21043.dab;Chris Lasse D?britz;On the status of information structure markers: Evidence from North-Western Siberian languages;2022;The paper at hand deals with morphological marking of information structural relations from the perspective of North-Western Siberian languages. Given many items (morphemes as well as particles and clitics) which have been analyzed as markers of information structure in these languages, I try to discuss whether they indeed mark information structural relations or whether this supposed marking is rather a side effect of other functions expressed. In order to develop criteria for decision marking, I rely on the concepts of sufficiency as well as necessity and sufficient as well as necessary conditions, respectively. Additionally, I argue that the latter can be arranged hierarchically with respect to their reliability for the evaluation of potential markers of information structure, being intertwined with functional and transparency coding principles.;STUDIES IN LANGUAGE
10.1075/sl.21049.gaw;"Lauren Gawne; Thomas Owen-Smith";The ‘general fact’ copula in Yolmo  and the influence of Tamang;2022;This paper examines the similarity of the Yolmo ‘general fact’ evidential and the ‘generic fact’ evidential in the Tamang dialect spoken in the valley of the Indrawati Khola. Yolmo ??ge is unlike any evidential attested in other Tibetic languages, but shares features with 1kha-pa in the local dialect of Tamang. Semantically, they both are used for situations that are generally known facts. Structurally, both are copulas with evidential functions that are formed using the lexical verb ‘come’. We argue that language contact between Tamang speakers of the Indrawati Khola area and Yolmo speakers in the Melamchi Valley led to the Yolmo language calquing the Tamang form. We illustrate these copulas and their relationship because grammaticalisation of copulas from a lexical verb ‘come’ is cross-linguistically uncommon.;STUDIES IN LANGUAGE
